id,timestamp,i1_position_switch_pressed,i2_position_switch_pressed,i3_position_switch_pressed,o7_compressor_power_level,o8_valve_open,m1_speed,m2_speed,m3_speed,current_state,current_task,current_task_elapsed_seconds_since_start,current_sub_task,failure_label,current_pos_x,current_pos_y,current_pos_z,target_pos_x,target_pos_y,target_pos_z
VGR,2022-07-19 10:02:06.53,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:06.63,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:06.73,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:06.84,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:06.94,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.04,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.15,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.25,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.36,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.46,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.56,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.66,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.77,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.87,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:07.97,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.08,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.18,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.28,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.39,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.49,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.60,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.70,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.81,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:08.91,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.01,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.11,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.21,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.32,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.42,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.53,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.63,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.74,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.84,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:09.94,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.05,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.15,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.25,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.36,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.46,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.57,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.67,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.88,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:10.98,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.09,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.19,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.30,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.40,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.50,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.61,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.71,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.81,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:11.92,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.02,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.13,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.23,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.34,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.44,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.55,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.65,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.75,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.86,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:12.96,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.06,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.17,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.27,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.38,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.48,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.58,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.69,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.79,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:13.89,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.00,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.10,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.21,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.31,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.41,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.52,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.62,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.72,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.83,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:14.93,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.03,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.13,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.23,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.34,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.44,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.54,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.65,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.75,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.86,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:15.96,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.06,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.16,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.27,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.37,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.47,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.57,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.68,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.88,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:16.98,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.09,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.19,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.29,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.39,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.50,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.60,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.70,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.80,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:17.91,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.01,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.11,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.22,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.32,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.42,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.53,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.63,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.74,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.84,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:18.95,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.05,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.16,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.26,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.37,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.47,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.57,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.67,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.88,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:19.99,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.09,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.20,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.30,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.40,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.51,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.61,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.71,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.82,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:20.92,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.02,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.12,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.22,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.32,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.43,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.53,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.64,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.74,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.84,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:21.95,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.05,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.15,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.26,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.36,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.47,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.57,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.68,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.88,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:22.99,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.09,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.19,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.29,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.40,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.50,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.61,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.71,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.81,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:23.92,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.03,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.13,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.23,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.34,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.44,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.54,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.64,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.75,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.85,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:24.95,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.06,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.16,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.27,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.37,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.47,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.58,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.68,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.89,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:25.99,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.09,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.20,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.30,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.40,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.51,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.61,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.72,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.82,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:26.92,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.02,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.13,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.24,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.34,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.44,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.55,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.65,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.76,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.86,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:27.97,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.07,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.18,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.28,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.38,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.49,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.59,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.70,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.80,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:28.91,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.01,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.11,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.22,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.32,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.43,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.53,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.63,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.73,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.84,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:29.94,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.04,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.16,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.27,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.37,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.47,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.57,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.68,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.78,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.89,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:30.99,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
VGR,2022-07-19 10:02:31.10,False,True,True,0,False,0,0,0,ready,,0.0,,,0,0,0,1397,0,0
